;fl_date;mkt_unique_carrier;branded_code_share;mkt_carrier;mkt_carrier_fl_num;op_unique_carrier;tail_num;op_carrier_fl_num;origin_airport_id;origin;origin_city_name;dest_airport_id;dest;dest_city_name;crs_dep_time;dep_time;dep_delay;taxi_out;wheels_off;wheels_on;taxi_in;crs_arr_time;arr_time;arr_delay;cancelled;cancellation_code;diverted;dup;crs_elapsed_time;actual_elapsed_time;air_time;flights;distance;carrier_delay;weather_delay;nas_delay;security_delay;late_aircraft_delay;first_dep_time;total_add_gtime;longest_add_gtime;no_name
112027;2018-12-07;F9;F9;F9;170;F9;N301FR;170;11292;DEN;Denver, CO;14100;PHL;Philadelphia, PA;2340;4.0;24.0;12.0;16.0;450.0;22.0;519;512.0;-7.0;0;;0;N;219;188.0;154.0;1;1558;;;;;;;;;
167373;2019-05-26;F9;F9;F9;806;F9;N343FR;806;12892;LAX;Los Angeles, CA;10397;ATL;Atlanta, GA;1139;1128.0;-11.0;16.0;1144.0;1826.0;9.0;1922;1835.0;-47.0;0;;0;N;283;247.0;222.0;1;1947;;;;;;;;;
6583;2018-01-22;F9;F9;F9;1794;F9;N947FR;1794;13303;MIA;Miami, FL;14100;PHL;Philadelphia, PA;700;650.0;-10.0;22.0;712.0;937.0;14.0;951;951.0;0.0;0;;0;N;171;181.0;145.0;1;1013;;;;;;;;;
227685;2019-10-24;F9;F9;F9;487;F9;N704FR;487;14635;RSW;Fort Myers, FL;11292;DEN;Denver, CO;1254;1246.0;-8.0;17.0;1303.0;1443.0;12.0;1500;1455.0;-5.0;0;;0;N;246;249.0;220.0;1;1607;;;;;;;;;
647537;2018-02-02;VX;VX;VX;1420;VX;N846VA;1420;12892;LAX;Los Angeles, CA;12478;JFK;New York, NY;2330;2332.0;2.0;15.0;2347.0;731.0;13.0;751;744.0;-7.0;0;;0;N;321;312.0;284.0;1;2475;;;;;;;;;
316717;2018-08-06;G4;G4;G4;1350;G4;261NV;1350;11618;EWR;Newark, NJ;14685;SAV;Savannah, GA;1000;1000.0;0.0;18.0;1018.0;1150.0;7.0;1220;1157.0;-23.0;0;;0;N;140;117.0;92.0;1;708;;;;;;;;;
336748;2018-11-02;G4;G4;G4;178;G4;318NV;178;12889;LAS;Las Vegas, NV;14252;PSC;Pasco/Kennewick/Richland, WA;1633;1625.0;-8.0;17.0;1642.0;1855.0;6.0;1854;1901.0;7.0;0;;0;N;141;156.0;133.0;1;732;;;;;;;;;
477900;2018-03-31;HA;HA;HA;504;HA;N479HA;504;12982;LIH;Lihue, HI;12173;HNL;Honolulu, HI;1708;1718.0;10.0;11.0;1729.0;1749.0;8.0;1743;1757.0;14.0;0;;0;N;35;39.0;20.0;1;102;;;;;;;;;
558798;2019-02-11;HA;HA;HA;9;HA;N383HA;9;12892;LAX;Los Angeles, CA;12173;HNL;Honolulu, HI;1700;1654.0;-6.0;12.0;1706.0;2124.0;14.0;2110;2138.0;28.0;0;;0;N;370;404.0;378.0;1;2556;28.0;0.0;0.0;0.0;0.0;;;;
250731;2019-12-20;F9;F9;F9;678;F9;N229FR;678;11292;DEN;Denver, CO;13204;MCO;Orlando, FL;21;25.0;4.0;15.0;40.0;540.0;6.0;603;546.0;-17.0;0;;0;N;222;201.0;180.0;1;1546;;;;;;;;;
511047;2018-08-07;HA;HA;HA;50;HA;N389HA;50;12173;HNL;Honolulu, HI;12478;JFK;New York, NY;1505;1513.0;8.0;19.0;1532.0;641.0;10.0;655;651.0;-4.0;0;;0;N;590;578.0;549.0;1;4983;;;;;;;;;
471224;2018-03-04;HA;HA;HA;576;HA;N475HA;576;12173;HNL;Honolulu, HI;13830;OGG;Kahului, HI;1030;1028.0;-2.0;14.0;1042.0;1105.0;7.0;1112;1112.0;0.0;0;;0;N;42;44.0;23.0;1;100;;;;;;;;;
593716;2019-06-29;HA;HA;HA;201;HA;N492HA;201;12402;ITO;Hilo, HI;12173;HNL;Honolulu, HI;1110;1105.0;-5.0;9.0;1114.0;1151.0;8.0;1205;1159.0;-6.0;0;;0;N;55;54.0;37.0;1;216;;;;;;;;;
216250;2019-09-26;F9;F9;F9;2034;F9;N342FR;2034;12889;LAS;Las Vegas, NV;12264;IAD;Washington, DC;600;559.0;-1.0;19.0;618.0;1325.0;7.0;1335;1332.0;-3.0;0;;0;N;275;273.0;247.0;1;2065;;;;;;;;;
81311;2018-09-07;F9;F9;F9;86;F9;N709FR;86;12889;LAS;Las Vegas, NV;15016;STL;St. Louis, MO;20;35.0;15.0;10.0;45.0;521.0;7.0;528;528.0;0.0;0;;0;N;188;173.0;156.0;1;1371;;;;;;;;;
517049;2018-08-29;HA;HA;HA;327;HA;N495HA;327;12758;KOA;Kona, HI;12173;HNL;Honolulu, HI;1718;1715.0;-3.0;10.0;1725.0;1755.0;8.0;1805;1803.0;-2.0;0;;0;N;47;48.0;30.0;1;163;;;;;;;;;
238489;2019-11-19;F9;F9;F9;1110;F9;N205FR;1110;13204;MCO;Orlando, FL;12953;LGA;New York, NY;1418;1408.0;-10.0;11.0;1419.0;1628.0;27.0;1709;1655.0;-14.0;0;;0;N;171;167.0;129.0;1;950;;;;;;;;;
134841;2019-02-18;F9;F9;F9;2006;F9;N330FR;2006;12889;LAS;Las Vegas, NV;10423;AUS;Austin, TX;1520;1534.0;14.0;16.0;1550.0;2001.0;7.0;2004;2008.0;4.0;0;;0;N;164;154.0;131.0;1;1090;;;;;;;;;
473997;2018-03-16;HA;HA;HA;19;HA;N590HA;19;14893;SMF;Sacramento, CA;12173;HNL;Honolulu, HI;720;714.0;-6.0;13.0;727.0;1003.0;7.0;1025;1010.0;-15.0;0;;0;N;365;356.0;336.0;1;2462;;;;;;;;;
550353;2019-01-07;HA;HA;HA;293;HA;N488HA;293;12173;HNL;Honolulu, HI;12982;LIH;Lihue, HI;1303;1301.0;-2.0;14.0;1315.0;1336.0;14.0;1345;1350.0;5.0;0;;0;N;42;49.0;21.0;1;102;;;;;;;;;
227841;2019-10-24;F9;F9;F9;815;F9;N344FR;815;15356;TTN;Trenton, NJ;13930;ORD;Chicago, IL;2014;2003.0;-11.0;24.0;2027.0;2120.0;12.0;2147;2132.0;-15.0;0;;0;N;153;149.0;113.0;1;692;;;;;;;;;
541042;2018-12-01;HA;HA_CODESHARE;HA;621;EM;N806HC;621;12492;JHM;Kapalua, HI;12173;HNL;Honolulu, HI;830;822.0;-8.0;5.0;827.0;853.0;10.0;906;903.0;-3.0;0;;0;N;36;41.0;26.0;1;84;;;;;;;;;
22193;2018-03-14;F9;F9;F9;573;F9;N721FR;573;14107;PHX;Phoenix, AZ;11292;DEN;Denver, CO;515;508.0;-7.0;13.0;521.0;742.0;18.0;807;800.0;-7.0;0;;0;N;112;112.0;81.0;1;602;;;;;;;;;
219267;2019-10-03;F9;F9;F9;1806;F9;N356FR;1806;14679;SAN;San Diego, CA;14683;SAT;San Antonio, TX;955;945.0;-10.0;31.0;1016.0;1430.0;5.0;1442;1435.0;-7.0;0;;0;N;167;170.0;134.0;1;1129;;;;;;;;;
233677;2019-11-07;F9;F9;F9;1126;F9;N362FR;1126;13204;MCO;Orlando, FL;13342;MKE;Milwaukee, WI;1552;1554.0;2.0;25.0;1619.0;1757.0;8.0;1745;1805.0;20.0;0;;0;N;173;191.0;158.0;1;1066;2.0;0.0;18.0;0.0;0.0;;;;
443852;2019-11-18;G4;G4;G4;421;G4;241NV;421;11697;FLL;Fort Lauderdale, FL;15412;TYS;Knoxville, TN;2025;2013.0;-12.0;14.0;2027.0;2207.0;4.0;2222;2211.0;-11.0;0;;0;N;117;118.0;100.0;1;708;;;;;;;;;
563538;2019-03-03;HA;HA;HA;397;HA;N486HA;397;12758;KOA;Kona, HI;12173;HNL;Honolulu, HI;1827;1817.0;-10.0;7.0;1824.0;1852.0;6.0;1914;1858.0;-16.0;0;;0;N;47;41.0;28.0;1;163;;;;;;;;;
192820;2019-07-30;F9;F9;F9;110;F9;N303FR;110;11292;DEN;Denver, CO;10529;BDL;Hartford, CT;530;549.0;19.0;25.0;614.0;1127.0;6.0;1120;1133.0;13.0;0;;0;N;230;224.0;193.0;1;1671;;;;;;;;;
427951;2019-09-12;G4;G4;G4;793;G4;333NV;793;11721;FNT;Flint, MI;14112;PIE;St. Petersburg, FL;1018;1007.0;-11.0;11.0;1018.0;1240.0;4.0;1257;1244.0;-13.0;0;;0;N;159;157.0;142.0;1;1040;;;;;;;;;
460444;2018-01-17;HA;HA;HA;123;HA;N494HA;123;12173;HNL;Honolulu, HI;12982;LIH;Lihue, HI;730;725.0;-5.0;12.0;737.0;759.0;6.0;811;805.0;-6.0;0;;0;N;41;40.0;22.0;1;102;;;;;;;;;
137055;2019-02-25;F9;F9;F9;122;F9;N329FR;122;11292;DEN;Denver, CO;11298;DFW;Dallas/Fort Worth, TX;1952;1942.0;-10.0;16.0;1958.0;2225.0;18.0;2246;2243.0;-3.0;0;;0;N;114;121.0;87.0;1;641;;;;;;;;;
652473;2018-02-28;VX;VX;VX;1390;VX;N521VA;1390;14771;SFO;San Francisco, CA;13495;MSY;New Orleans, LA;1053;1102.0;9.0;35.0;1137.0;1711.0;5.0;1655;1716.0;21.0;0;;0;N;242;254.0;214.0;1;1911;0.0;0.0;12.0;0.0;9.0;;;;
163760;2019-05-16;F9;F9;F9;174;F9;N206FR;174;11292;DEN;Denver, CO;10685;BMI;Bloomington/Normal, IL;600;624.0;24.0;13.0;637.0;921.0;8.0;912;929.0;17.0;0;;0;N;132;125.0;104.0;1;834;17.0;0.0;0.0;0.0;0.0;;;;
325003;2018-09-12;G4;G4;G4;1811;G4;272NV;1811;14082;PGD;Punta Gorda, FL;12339;IND;Indianapolis, IN;1207;1206.0;-1.0;8.0;1214.0;1410.0;9.0;1427;1419.0;-8.0;0;;0;N;140;133.0;116.0;1;916;;;;;;;;;
108012;2018-11-25;F9;F9;F9;1115;F9;N718FR;1115;11042;CLE;Cleveland, OH;12889;LAS;Las Vegas, NV;1957;2139.0;102.0;13.0;2152.0;2252.0;11.0;2138;2303.0;85.0;0;;0;N;281;264.0;240.0;1;1824;0.0;0.0;0.0;0.0;85.0;;;;
270768;2018-03-05;G4;G4;G4;541;G4;865GA;541;13476;MRY;Monterey, CA;12889;LAS;Las Vegas, NV;1459;1452.0;-7.0;6.0;1458.0;1556.0;5.0;1621;1601.0;-20.0;0;;0;N;82;69.0;58.0;1;375;;;;;;;;;
115683;2018-12-19;F9;F9;F9;1781;F9;N702FR;1781;12391;ISP;Islip, NY;13204;MCO;Orlando, FL;1933;1932.0;-1.0;11.0;1943.0;2213.0;21.0;2230;2234.0;4.0;0;;0;N;177;182.0;150.0;1;971;;;;;;;;;
560760;2019-02-19;HA;HA;HA;534;HA;N481HA;534;12982;LIH;Lihue, HI;12173;HNL;Honolulu, HI;2008;2016.0;8.0;8.0;2024.0;2043.0;5.0;2043;2048.0;5.0;0;;0;N;35;32.0;19.0;1;102;;;;;;;;;
331238;2018-10-11;G4;G4;G4;1233;G4;251NV;1233;11618;EWR;Newark, NJ;10431;AVL;Asheville, NC;1000;950.0;-10.0;114.0;1144.0;1324.0;23.0;1200;1347.0;107.0;0;;0;N;120;237.0;100.0;1;583;0.0;0.0;107.0;0.0;0.0;;;;
341185;2018-11-20;G4;G4;G4;1428;G4;326NV;1428;14122;PIT;Pittsburgh, PA;14986;SRQ;Sarasota/Bradenton, FL;738;728.0;-10.0;20.0;748.0;1002.0;5.0;957;1007.0;10.0;0;;0;N;139;159.0;134.0;1;912;;;;;;;;;
367922;2019-03-08;G4;G4;G4;86;G4;337NV;86;12889;LAS;Las Vegas, NV;11986;GRR;Grand Rapids, MI;1427;1420.0;-7.0;12.0;1432.0;2028.0;7.0;2107;2035.0;-32.0;0;;0;N;220;195.0;176.0;1;1642;;;;;;;;;
100247;2018-11-01;F9;F9;F9;537;F9;N949FR;537;11292;DEN;Denver, CO;10849;BZN;Bozeman, MT;1659;1650.0;-9.0;6.0;1656.0;1832.0;4.0;1847;1836.0;-11.0;0;;0;N;108;106.0;96.0;1;524;;;;;;;;;
56387;2018-06-27;F9;F9;F9;1616;F9;;1616;13204;MCO;Orlando, FL;11193;CVG;Cincinnati, OH;2012;;;;;;;2230;;;1;A;0;N;138;;;1;757;;;;;;;;;
430970;2019-09-29;G4;G4;G4;403;G4;224NV;403;15412;TYS;Knoxville, TN;11618;EWR;Newark, NJ;900;845.0;-15.0;31.0;916.0;1042.0;6.0;1100;1048.0;-12.0;0;;0;N;120;123.0;86.0;1;631;;;;;;;;;
225962;2019-10-20;F9;F9;F9;2145;F9;N235FR;2145;14100;PHL;Philadelphia, PA;12889;LAS;Las Vegas, NV;1511;1518.0;7.0;13.0;1531.0;1732.0;11.0;1750;1743.0;-7.0;0;;0;N;339;325.0;301.0;1;2176;;;;;;;;;
405261;2019-07-01;G4;G4;G4;15;G4;313NV;15;10666;BLI;Bellingham, WA;12889;LAS;Las Vegas, NV;1827;1843.0;16.0;13.0;1856.0;2108.0;4.0;2057;2112.0;15.0;0;;0;N;150;149.0;132.0;1;954;15.0;0.0;0.0;0.0;0.0;;;;
37772;2018-05-02;F9;F9;F9;268;F9;N324FR;268;14908;SNA;Santa Ana, CA;11292;DEN;Denver, CO;1007;1006.0;-1.0;9.0;1015.0;1301.0;11.0;1326;1312.0;-14.0;0;;0;N;139;126.0;106.0;1;846;;;;;;;;;
636143;2019-12-11;HA;HA;HA;251;HA;N481HA;251;12402;ITO;Hilo, HI;12173;HNL;Honolulu, HI;1245;1243.0;-2.0;8.0;1251.0;1324.0;4.0;1340;1328.0;-12.0;0;;0;N;55;45.0;33.0;1;216;;;;;;;;;
631709;2019-11-24;HA;HA;HA;565;HA;N492HA;565;13830;OGG;Kahului, HI;12173;HNL;Honolulu, HI;2119;2114.0;-5.0;8.0;2122.0;2143.0;5.0;2156;2148.0;-8.0;0;;0;N;37;34.0;21.0;1;100;;;;;;;;;
131366;2019-02-07;F9;F9;F9;142;F9;N343FR;142;14747;SEA;Seattle, WA;11292;DEN;Denver, CO;1854;1904.0;10.0;14.0;1918.0;2216.0;15.0;2233;2231.0;-2.0;0;;0;N;159;147.0;118.0;1;1024;;;;;;;;;
311820;2018-07-22;G4;G4;G4;740;G4;426NV;740;14761;SFB;Sanford, FL;14576;ROC;Rochester, NY;725;725.0;0.0;12.0;737.0;935.0;5.0;958;940.0;-18.0;0;;0;N;153;135.0;118.0;1;1009;;;;;;;;;
639165;2019-12-23;HA;HA;HA;12;HA;N379HA;12;12173;HNL;Honolulu, HI;14771;SFO;San Francisco, CA;1455;1505.0;10.0;15.0;1520.0;2156.0;14.0;2205;2210.0;5.0;0;;0;N;310;305.0;276.0;1;2398;;;;;;;;;
376044;2019-04-01;G4;G4;G4;1422;G4;335NV;1422;14122;PIT;Pittsburgh, PA;10423;AUS;Austin, TX;730;725.0;-5.0;21.0;746.0;947.0;7.0;954;954.0;0.0;0;;0;N;204;209.0;181.0;1;1210;;;;;;;;;
330034;2018-10-07;G4;G4;G4;1661;G4;248NV;1661;11823;FWA;Fort Wayne, IN;14082;PGD;Punta Gorda, FL;1719;1715.0;-4.0;21.0;1736.0;1940.0;4.0;1945;1944.0;-1.0;0;;0;N;146;149.0;124.0;1;986;;;;;;;;;
219208;2019-10-03;F9;F9;F9;2050;F9;N328FR;2050;12889;LAS;Las Vegas, NV;13342;MKE;Milwaukee, WI;1358;1345.0;-13.0;24.0;1409.0;1848.0;14.0;1933;1902.0;-31.0;0;;0;N;215;197.0;159.0;1;1524;;;;;;;;;
340108;2018-11-16;G4;G4;G4;1682;G4;253NV;1682;14082;PGD;Punta Gorda, FL;10135;ABE;Allentown/Bethlehem/Easton, PA;740;744.0;4.0;14.0;758.0;1011.0;5.0;1018;1016.0;-2.0;0;;0;N;158;152.0;133.0;1;1018;;;;;;;;;
245863;2019-12-07;F9;F9;F9;2447;F9;N702FR;2447;11042;CLE;Cleveland, OH;13303;MIA;Miami, FL;1617;1817.0;120.0;11.0;1828.0;2041.0;10.0;1930;2051.0;81.0;0;;0;N;193;154.0;133.0;1;1080;0.0;0.0;0.0;0.0;81.0;;;;
469895;2018-02-27;HA;HA;HA;332;HA;N487HA;332;12173;HNL;Honolulu, HI;12402;ITO;Hilo, HI;718;711.0;-7.0;10.0;721.0;758.0;9.0;811;807.0;-4.0;0;;0;N;53;56.0;37.0;1;216;;;;;;;;;
309746;2018-07-16;G4;G4;G4;678;G4;424NV;678;14761;SFB;Sanford, FL;14783;SGF;Springfield, MO;1449;1512.0;23.0;20.0;1532.0;1640.0;6.0;1613;1646.0;33.0;0;;0;N;144;154.0;128.0;1;914;3.0;0.0;10.0;0.0;20.0;;;;
449411;2019-12-08;G4;G4;G4;2965;G4;218NV;2965;15412;TYS;Knoxville, TN;14986;SRQ;Sarasota/Bradenton, FL;1750;1744.0;-6.0;8.0;1752.0;1909.0;7.0;1932;1916.0;-16.0;0;;0;N;102;92.0;77.0;1;586;;;;;;;;;
365673;2019-03-01;G4;G4;G4;1281;G4;220NV;1281;10821;BWI;Baltimore, MD;14986;SRQ;Sarasota/Bradenton, FL;1803;1813.0;10.0;15.0;1828.0;2034.0;7.0;2026;2041.0;15.0;0;;0;N;143;148.0;126.0;1;880;0.0;0.0;5.0;0.0;10.0;;;;
111967;2018-12-07;F9;F9;F9;242;F9;N338FR;242;11292;DEN;Denver, CO;12266;IAH;Houston, TX;2041;2045.0;4.0;19.0;2104.0;10.0;9.0;2359;19.0;20.0;0;;0;N;138;154.0;126.0;1;862;4.0;0.0;16.0;0.0;0.0;;;;
592959;2019-06-26;HA;HA;HA;140;HA;N493HA;140;13830;OGG;Kahului, HI;12402;ITO;Hilo, HI;928;942.0;14.0;12.0;954.0;1019.0;5.0;1006;1024.0;18.0;0;;0;N;38;42.0;25.0;1;121;6.0;0.0;0.0;0.0;12.0;;;;
614610;2019-09-17;HA;HA;HA;267;HA;N488HA;267;12758;KOA;Kona, HI;12173;HNL;Honolulu, HI;1326;1321.0;-5.0;10.0;1331.0;1359.0;6.0;1414;1405.0;-9.0;0;;0;N;48;44.0;28.0;1;163;;;;;;;;;
435051;2019-10-15;G4;G4;G4;1218;G4;255NV;1218;10431;AVL;Asheville, NC;11618;EWR;Newark, NJ;700;700.0;0.0;11.0;711.0;826.0;5.0;900;831.0;-29.0;0;;0;N;120;91.0;75.0;1;583;;;;;;;;;
350016;2018-12-27;G4;G4;G4;2207;G4;256NV;2207;11995;GSO;Greensboro/High Point, NC;14761;SFB;Sanford, FL;2051;2059.0;8.0;12.0;2111.0;2225.0;4.0;2229;2229.0;0.0;0;;0;N;98;90.0;74.0;1;510;;;;;;;;;
9811;2018-02-01;F9;F9;F9;1737;F9;N941FR;1737;13204;MCO;Orlando, FL;14771;SFO;San Francisco, CA;1745;1837.0;52.0;21.0;1858.0;2142.0;10.0;2055;2152.0;57.0;0;;0;N;370;375.0;344.0;1;2446;0.0;0.0;57.0;0.0;0.0;;;;
355533;2019-01-18;G4;G4;G4;2124;G4;301NV;2124;14761;SFB;Sanford, FL;10135;ABE;Allentown/Bethlehem/Easton, PA;1228;1221.0;-7.0;16.0;1237.0;1440.0;7.0;1451;1447.0;-4.0;0;;0;N;143;146.0;123.0;1;882;;;;;;;;;
407693;2019-07-07;G4;G4;G4;1323;G4;223NV;1323;11193;CVG;Cincinnati, OH;14685;SAV;Savannah, GA;1639;1629.0;-10.0;10.0;1639.0;1749.0;6.0;1809;1755.0;-14.0;0;;0;N;90;86.0;70.0;1;515;;;;;;;;;
228497;2019-10-26;F9;F9;F9;587;F9;N312FR;587;15412;TYS;Knoxville, TN;11292;DEN;Denver, CO;1140;1127.0;-13.0;10.0;1137.0;1212.0;9.0;1247;1221.0;-26.0;0;;0;N;187;174.0;155.0;1;1162;;;;;;;;;
375602;2019-03-31;G4;G4;G4;1801;G4;234NV;1801;11697;FLL;Fort Lauderdale, FL;12339;IND;Indianapolis, IN;953;1023.0;30.0;21.0;1044.0;1308.0;8.0;1244;1316.0;32.0;0;;0;N;171;173.0;144.0;1;1005;0.0;0.0;2.0;0.0;30.0;;;;
646791;2018-01-29;VX;VX;VX;1204;VX;N521VA;1204;14771;SFO;San Francisco, CA;13930;ORD;Chicago, IL;930;919.0;-11.0;23.0;942.0;1525.0;17.0;1549;1542.0;-7.0;0;;0;N;259;263.0;223.0;1;1846;;;;;;;;;
39017;2018-05-06;F9;F9;F9;592;F9;N317FR;592;11292;DEN;Denver, CO;10627;BIS;Bismarck/Mandan, ND;1656;1716.0;20.0;11.0;1727.0;1938.0;6.0;1932;1944.0;12.0;0;;0;N;96;88.0;71.0;1;516;;;;;;;;;
47853;2018-06-01;F9;F9;F9;1602;F9;N938FR;1602;10423;AUS;Austin, TX;13204;MCO;Orlando, FL;1113;1218.0;65.0;11.0;1229.0;1543.0;7.0;1453;1550.0;57.0;0;;0;N;160;152.0;134.0;1;994;57.0;0.0;0.0;0.0;0.0;;;;
465128;2018-02-07;HA;HA;HA;195;HA;N475HA;195;13830;OGG;Kahului, HI;12173;HNL;Honolulu, HI;2108;2118.0;10.0;7.0;2125.0;2147.0;4.0;2145;2151.0;6.0;0;;0;N;37;33.0;22.0;1;100;;;;;;;;;
596334;2019-07-09;HA;HA;HA;107;HA;N476HA;107;12758;KOA;Kona, HI;12173;HNL;Honolulu, HI;616;607.0;-9.0;9.0;616.0;643.0;6.0;701;649.0;-12.0;0;;0;N;45;42.0;27.0;1;163;;;;;;;;;
219258;2019-10-03;F9;F9;F9;2054;F9;N348FR;2054;12889;LAS;Las Vegas, NV;13485;MSN;Madison, WI;646;634.0;-12.0;15.0;649.0;1122.0;5.0;1206;1127.0;-39.0;0;;0;N;200;173.0;153.0;1;1454;;;;;;;;;
268740;2018-02-26;G4;G4;G4;1409;G4;310NV;1409;13495;MSY;New Orleans, LA;14122;PIT;Pittsburgh, PA;1833;1829.0;-4.0;14.0;1843.0;2135.0;5.0;2144;2140.0;-4.0;0;;0;N;131;131.0;112.0;1;918;;;;;;;;;
592964;2019-06-26;HA;HA;HA;132;HA;N494HA;132;12173;HNL;Honolulu, HI;12402;ITO;Hilo, HI;647;656.0;9.0;24.0;720.0;757.0;5.0;742;802.0;20.0;0;;0;N;55;66.0;37.0;1;216;20.0;0.0;0.0;0.0;0.0;;;;
525933;2018-10-03;HA;HA_CODESHARE;HA;621;EM;N804HC;621;12492;JHM;Kapalua, HI;12173;HNL;Honolulu, HI;904;904.0;0.0;;;;;940;943.0;3.0;0;;0;N;36;39.0;;1;84;;;;;;;;;
248968;2019-12-15;F9;F9;F9;922;F9;N230FR;922;14635;RSW;Fort Myers, FL;12339;IND;Indianapolis, IN;1559;1549.0;-10.0;12.0;1601.0;1815.0;7.0;1836;1822.0;-14.0;0;;0;N;157;153.0;134.0;1;945;;;;;;;;;
460366;2018-01-17;HA;HA;HA;283;HA;N475HA;283;12173;HNL;Honolulu, HI;12982;LIH;Lihue, HI;1451;1535.0;44.0;21.0;1556.0;1621.0;6.0;1536;1627.0;51.0;0;;0;N;45;52.0;25.0;1;102;51.0;0.0;0.0;0.0;0.0;;;;
635289;2019-12-08;HA;HA;HA;116;HA;N494HA;116;12173;HNL;Honolulu, HI;13830;OGG;Kahului, HI;553;543.0;-10.0;10.0;553.0;614.0;8.0;632;622.0;-10.0;0;;0;N;39;39.0;21.0;1;100;;;;;;;;;
110091;2018-12-01;F9;F9;F9;564;F9;N205FR;564;11292;DEN;Denver, CO;14492;RDU;Raleigh/Durham, NC;1059;1056.0;-3.0;16.0;1112.0;1608.0;4.0;1609;1612.0;3.0;0;;0;N;190;196.0;176.0;1;1436;;;;;;;;;
566283;2019-03-14;HA;HA_CODESHARE;HA;653;EM;N801HC;653;13347;MKK;Hoolehua, HI;12173;HNL;Honolulu, HI;1537;1550.0;13.0;2.0;1552.0;1611.0;3.0;1605;1614.0;9.0;0;;0;N;28;24.0;19.0;1;54;;;;;;;;;
545875;2018-12-21;HA;HA;HA;589;HA;N486HA;589;12758;KOA;Kona, HI;12982;LIH;Lihue, HI;1510;1509.0;-1.0;10.0;1519.0;1559.0;4.0;1602;1603.0;1.0;0;;0;N;52;54.0;40.0;1;263;;;;;;;;;
182019;2019-07-03;F9;F9;F9;2019;F9;N338FR;2019;12889;LAS;Las Vegas, NV;14831;SJC;San Jose, CA;1836;1834.0;-2.0;12.0;1846.0;1948.0;5.0;2002;1953.0;-9.0;0;;0;N;86;79.0;62.0;1;386;;;;;;;;;
86510;2018-09-22;F9;F9;F9;524;F9;N716FR;524;14869;SLC;Salt Lake City, UT;11292;DEN;Denver, CO;1123;1116.0;-7.0;22.0;1138.0;1236.0;9.0;1255;1245.0;-10.0;0;;0;N;92;89.0;58.0;1;391;;;;;;;;;
86840;2018-09-23;F9;F9;F9;1078;F9;N238FR;1078;13485;MSN;Madison, WI;14100;PHL;Philadelphia, PA;1315;1311.0;-4.0;8.0;1319.0;1605.0;9.0;1630;1614.0;-16.0;0;;0;N;135;123.0;106.0;1;764;;;;;;;;;
365828;2019-03-01;G4;G4;G4;2124;G4;329NV;2124;14761;SFB;Sanford, FL;10135;ABE;Allentown/Bethlehem/Easton, PA;1108;1118.0;10.0;11.0;1129.0;1321.0;5.0;1333;1326.0;-7.0;0;;0;N;145;128.0;112.0;1;882;;;;;;;;;
413506;2019-07-22;G4;G4;G4;281;G4;317NV;281;14905;SMX;Santa Maria, CA;12889;LAS;Las Vegas, NV;1718;1718.0;0.0;7.0;1725.0;1817.0;8.0;1826;1825.0;-1.0;0;;0;N;68;67.0;52.0;1;310;;;;;;;;;
485949;2018-05-03;HA;HA;HA;22;HA;N370HA;22;12173;HNL;Honolulu, HI;14747;SEA;Seattle, WA;1315;1322.0;7.0;24.0;1346.0;2141.0;14.0;2200;2155.0;-5.0;0;;0;N;345;333.0;295.0;1;2677;;;;;;;;;
82440;2018-09-10;F9;F9;F9;667;F9;N311FR;667;11292;DEN;Denver, CO;14771;SFO;San Francisco, CA;2211;2215.0;4.0;19.0;2234.0;2346.0;10.0;2359;2356.0;-3.0;0;;0;N;168;161.0;132.0;1;967;;;;;;;;;
86620;2018-09-22;F9;F9;F9;506;F9;N329FR;506;11292;DEN;Denver, CO;12953;LGA;New York, NY;1108;1103.0;-5.0;20.0;1123.0;1628.0;19.0;1700;1647.0;-13.0;0;;0;N;232;224.0;185.0;1;1620;;;;;;;;;
118148;2018-12-26;F9;F9;F9;616;F9;N318FR;616;11292;DEN;Denver, CO;13303;MIA;Miami, FL;1208;1300.0;52.0;15.0;1315.0;1843.0;33.0;1802;1916.0;74.0;0;;0;N;234;256.0;208.0;1;1709;0.0;0.0;50.0;0.0;24.0;;;;
618388;2019-10-02;HA;HA;HA;276;HA;N489HA;276;12173;HNL;Honolulu, HI;13830;OGG;Kahului, HI;1205;1201.0;-4.0;14.0;1215.0;1238.0;6.0;1248;1244.0;-4.0;0;;0;N;43;43.0;23.0;1;100;;;;;;;;;
141656;2019-03-11;F9;F9;F9;1040;F9;N236FR;1040;13204;MCO;Orlando, FL;10792;BUF;Buffalo, NY;1336;1321.0;-15.0;15.0;1336.0;1557.0;5.0;1624;1602.0;-22.0;0;;0;N;168;161.0;141.0;1;1011;;;;;;;;;
381372;2019-04-18;G4;G4;G4;711;G4;304NV;711;12889;LAS;Las Vegas, NV;10666;BLI;Bellingham, WA;1823;1832.0;9.0;20.0;1852.0;2107.0;5.0;2104;2112.0;8.0;0;;0;N;161;160.0;135.0;1;954;;;;;;;;;
401155;2019-06-20;G4;G4;G4;797;G4;308NV;797;10135;ABE;Allentown/Bethlehem/Easton, PA;14112;PIE;St. Petersburg, FL;1727;1905.0;98.0;11.0;1916.0;2139.0;4.0;1958;2143.0;105.0;0;;0;N;151;158.0;143.0;1;970;0.0;0.0;7.0;0.0;98.0;;;;
